Date,Open,High,Low,Close,Volume
2021-03-11 00:00:00-05:00,49.50861893905848,49.87323150901372,48.87793275862174,49.350948333740234,1012000
2021-03-12 00:00:00-05:00,49.19328473064144,49.42979256993847,48.582311471273925,49.341102600097656,325900
2021-03-15 00:00:00-04:00,49.35096061240495,50.25756587876,49.291832711013,50.21814727783203,416700
2021-03-16 00:00:00-04:00,50.25755815861828,50.92765923479965,49.971778984536556,50.27726745605469,847600
2021-03-17 00:00:00-04:00,50.27726768150216,50.42508177419185,49.70570933077579,50.15901565551758,615400
2021-03-18 00:00:00-04:00,50.08018624280516,50.6714502237147,49.92251559728497,50.4053840637207,649600
2021-03-19 00:00:00-04:00,50.434940843558984,51.04591406095296,50.13930888412089,50.50392150878906,3015400
2021-03-22 00:00:00-04:00,50.4447937981984,51.07548007558697,50.405378960182624,50.750282287597656,350800
2021-03-23 00:00:00-04:00,50.82911857698561,52.2284449194862,50.82911857698561,51.58790588378906,724200
2021-03-24 00:00:00-04:00,51.80470491290501,51.80470491290501,50.809409776642944,50.98678970336914,837800
2021-03-25 00:00:00-04:00,51.11488959721161,51.262707441680476,50.46449784804369,50.848819732666016,774200
2021-03-26 00:00:00-04:00,50.957221142205036,51.54848878595804,50.81925981974523,51.430233001708984,412900
2021-03-29 00:00:00-04:00,51.73572905326004,51.79485695404875,51.33169779578211,51.4893684387207,510400
2021-03-30 00:00:00-04:00,50.7502822503471,51.87368595500499,50.7502822503471,51.47951126098633,634700
2021-03-31 00:00:00-04:00,50.83896552504959,55.11578501494172,50.75027557271131,54.711753845214844,1714800
2021-04-01 00:00:00-04:00,55.12564907533886,56.28847146233934,54.81030779335548,56.17021942138672,779100
2021-04-05 00:00:00-04:00,56.17021130225439,56.17021130225439,55.36214891407789,55.73661804199219,630500
2021-04-06 00:00:00-04:00,55.697201875882435,55.97312452997287,55.293170664179634,55.77603530883789,701900
2021-04-07 00:00:00-04:00,55.96326446533203,56.66292753794915,55.75632250174056,55.96326446533203,1002900
2021-04-08 00:00:00-04:00,55.96327245267779,56.170214445805016,54.830012236509,55.42127990722656,1936500
2021-04-09 00:00:00-04:00,56.1209481244375,56.1209481244375,55.45084695955382,55.805606842041016,1751100
2021-04-12 00:00:00-04:00,55.70705836498591,56.5742487403853,55.61836839751138,55.835166931152344,943600
2021-04-13 00:00:00-04:00,55.62822823074408,56.11109293632339,55.322739711484424,55.76618957519531,525100
2021-04-14 00:00:00-04:00,55.81544633882124,57.17535764522883,55.57894231285,56.14064407348633,669500
2021-04-15 00:00:00-04:00,56.3379090269687,56.909969443713464,56.14064668455788,56.44640350341797,360400
2021-04-16 00:00:00-04:00,56.47599806094426,56.84093475341797,56.416821985112485,56.84093475341797,423400
2021-04-19 00:00:00-04:00,56.51544639343941,57.35381043231612,56.50558496914346,56.959285736083984,780100
2021-04-20 00:00:00-04:00,56.76203080889307,57.245323436838596,56.476000554853215,57.146690368652344,504200
2021-04-21 00:00:00-04:00,57.176288516640405,57.728618709922095,56.801490340865506,57.45245361328125,400300
2021-04-22 00:00:00-04:00,57.40312673860632,57.62011194158866,56.75216360472638,57.19600296020508,1250800
2021-04-23 00:00:00-04:00,57.235450765966675,57.235450765966675,56.84092983220088,56.959285736083984,336900
2021-04-26 00:00:00-04:00,56.86066755378462,57.2946417944651,56.31819504985018,57.057926177978516,457300
2021-04-27 00:00:00-04:00,56.90011702114315,57.22560052350382,56.49573082159835,57.057926177978516,371700
2021-04-28 00:00:00-04:00,56.9001156016624,57.245325710323954,56.49572941220577,56.633811950683594,359100
2021-04-29 00:00:00-04:00,56.63380216104992,57.10723330037586,56.60421412576693,56.87051773071289,395200
2021-04-30 00:00:00-04:00,56.732439311114604,57.10723742244001,56.3280531623705,56.495723724365234,703300
2021-05-03 00:00:00-04:00,56.56476684303841,56.663399908448746,55.815174358253515,55.99271011352539,495000
2021-05-04 00:00:00-04:00,55.83488903105636,55.923656889709314,54.50337115126214,54.62173080444336,630900
2021-05-05 00:00:00-04:00,54.94721044452688,55.13461134749751,54.454056510336265,54.62173080444336,519200
2021-05-06 00:00:00-04:00,54.62174335455988,54.641469967955885,53.23104909110934,53.30995178222656,833200
2021-05-07 00:00:00-04:00,53.65516363667632,53.92146352010904,53.24091226667681,53.35926818847656,974100
2021-05-10 00:00:00-04:00,53.26063416946766,53.536799216727445,52.92528928530938,53.01405715942383,2817800
2021-05-11 00:00:00-04:00,52.77734121717245,52.81679444150448,51.771310333971634,52.471588134765625,844400
2021-05-12 00:00:00-04:00,52.16582884085869,52.37295261517814,51.72198949412673,52.25459671020508,1115000
2021-05-13 00:00:00-04:00,52.392675255552646,52.73788528238782,52.20527810667602,52.44198989868164,542800
2021-05-14 00:00:00-04:00,52.62940040759835,52.62940040759835,52.13624636144389,52.303916931152344,1117300
2021-05-17 00:00:00-04:00,52.32364054131445,52.47158825165586,51.59377470187881,52.28418731689453,649700
2021-05-18 00:00:00-04:00,52.323631872089244,52.87596563505514,51.98828704501459,52.67870330810547,729800
2021-05-19 00:00:00-04:00,52.175698477946234,52.80693504159795,52.09679202625642,52.69844055175781,821300
2021-05-20 00:00:00-04:00,52.69843830731257,53.62556650038098,52.5209025610385,53.487483978271484,826600
2021-05-21 00:00:00-04:00,53.51706863277601,53.53679524361154,52.58994049830396,52.64912033081055,588800
2021-05-25 00:00:00-04:00,52.87598126575204,52.97461057714977,51.98830241330427,52.5800895690918,725000
2021-05-26 00:00:00-04:00,52.77733222137756,53.57624294682883,52.40253794150593,52.9647331237793,828000
2021-05-27 00:00:00-04:00,52.925286466812445,53.28035794436114,51.86993722102401,51.978431701660156,4046400
2021-05-28 00:00:00-04:00,51.879796734780506,52.59980485021905,51.879796734780506,52.116512298583984,660400
2021-05-31 00:00:00-04:00,52.17570228303971,52.18556370898676,51.50501244463071,51.78117752075195,344000
2021-06-01 00:00:00-04:00,52.06719522473109,52.92528204886728,51.92911271998113,52.45185470581055,1033900
2021-06-02 00:00:00-04:00,52.53076493250609,52.58008334483385,51.92912018425339,52.08692932128906,712300
2021-06-03 00:00:00-04:00,51.95870001451576,53.57624435424805,51.63321660440411,53.57624435424805,987300
2021-06-04 00:00:00-04:00,53.57625611172886,53.69461203116759,52.97460756400952,53.20145797729492,584600
2021-06-07 00:00:00-04:00,53.16200938841007,53.4874891128462,52.797072673555114,52.90556716918945,533200
2021-06-08 00:00:00-04:00,53.05350818919018,53.70447131827678,52.935148520289765,53.52693557739258,653200
2021-06-09 00:00:00-04:00,52.12637993713337,54.197629139333394,51.583911251723855,52.60967254638672,1445900
2021-06-10 00:00:00-04:00,52.68856748044754,53.90172953762348,52.02774297752247,53.62556076049805,945100
2021-06-11 00:00:00-04:00,53.89186521809895,55.15433817680596,53.51706714755798,54.98666763305664,1051700
2021-06-14 00:00:00-04:00,54.710512263307876,54.98667733111601,54.246946245944045,54.66119384765625,1090000
2021-06-15 00:00:00-04:00,54.71050357433517,55.67708492062071,54.71050357433517,54.779544830322266,816700
2021-06-16 00:00:00-04:00,54.6809134212256,54.96694364032425,54.424475000201326,54.46392822265625,770900
2021-06-17 00:00:00-04:00,54.49352425573991,55.923671798655434,54.463936215789566,55.371337890625,656700
2021-06-18 00:00:00-04:00,55.23324996502626,55.82503328109348,54.55269877530229,55.134620666503906,2015400
2021-06-21 00:00:00-04:00,55.49954946944412,56.62393994405269,54.77954510872926,55.785579681396484,819400
2021-06-22 00:00:00-04:00,56.022295898034166,57.048057162232986,55.73626566355181,56.78175354003906,1038800
2021-06-23 00:00:00-04:00,57.048055706874194,57.048055706874194,56.022294468843675,56.08147430419922,525500
2021-06-24 00:00:00-04:00,56.219558151885,56.43654712417983,55.69681609586556,56.14065170288086,587400
2021-06-25 00:00:00-04:00,55.894067814489155,56.268865876198824,55.765850494337144,56.03215408325195,236000
2021-06-28 00:00:00-04:00,56.120933158721634,56.34778357331276,55.62777910201043,55.85462951660156,494400
2021-06-29 00:00:00-04:00,55.82503399177528,56.347779815504936,55.6869514670995,56.21955871582031,274800
2021-06-30 00:00:00-04:00,56.23928071885553,56.337910010549756,55.54886438959708,55.96311569213867,581200
2021-07-02 00:00:00-04:00,56.14065170288086,56.71271217076119,55.87435184365831,56.14065170288086,388000
2021-07-05 00:00:00-04:00,55.97298006699646,56.34777816763173,55.87435077010289,55.98284149169922,103900
2021-07-06 00:00:00-04:00,55.98283690841576,56.40694962277595,55.46996009159834,56.27873229980469,769700
2021-07-07 00:00:00-04:00,56.33790360465653,56.63379520856118,56.13077985816986,56.4858512878418,398100
2021-07-08 00:00:00-04:00,56.15021793799532,56.29829114500816,55.54804377184977,56.13047409057617,564100
2021-07-09 00:00:00-04:00,56.16009282220351,56.535218424011326,55.99227575329859,56.446372985839844,279700
2021-07-12 00:00:00-04:00,56.50559586777476,56.73264444922629,56.17982805585283,56.42662048339844,451300
2021-07-13 00:00:00-04:00,56.456234662520615,56.614181666338986,56.2686737722843,56.50559616088867,208300
2021-07-14 00:00:00-04:00,56.24893330375358,56.643802719887645,56.179831720793196,56.23906326293945,369700
2021-07-15 00:00:00-04:00,56.1107225938055,56.56481972527911,55.992263291193545,56.53520584106445,242000
2021-07-16 00:00:00-04:00,56.456234662520615,57.107766523990605,56.44636462229917,56.50559616088867,248100
2021-07-19 00:00:00-04:00,55.98240256923515,56.63393453449619,55.775097799778045,56.199581146240234,484700
2021-07-20 00:00:00-04:00,56.377262751040035,57.02879460913031,55.97252332049538,56.42662048339844,398000
2021-07-21 00:00:00-04:00,56.32791848364211,56.76227190428151,56.30817463282834,56.466121673583984,365800
2021-07-22 00:00:00-04:00,56.26868149378868,57.17687594893346,56.26868149378868,56.989315032958984,191500
2021-07-23 00:00:00-04:00,57.13738795309968,58.28250474791664,57.08803021722256,58.203529357910156,446700
2021-07-26 00:00:00-04:00,58.13442869094567,58.47006657225639,57.57174220841797,58.33186340332031,315900
2021-07-27 00:00:00-04:00,58.400969319561774,58.47994471667104,58.085075262633104,58.19366455078125,364200
2021-07-28 00:00:00-04:00,58.36147716211371,58.36147716211371,57.77904683307101,58.14430236816406,352900
2021-07-29 00:00:00-04:00,58.14430498799781,58.30225201151148,57.62110241293361,57.93699645996094,320900
2021-07-30 00:00:00-04:00,58.01597111281033,58.46019828756082,57.690203262741946,57.9962272644043,452000
2021-08-03 00:00:00-04:00,57.94686318101987,58.26275718941747,57.35455909095916,57.394046783447266,439200
2021-08-04 00:00:00-04:00,57.4927616659938,58.628004496006454,57.4927616659938,58.34172439575195,388200
2021-08-05 00:00:00-04:00,58.47994471667104,58.88468421247053,57.976485974484966,58.19366455078125,238100
2021-08-06 00:00:00-04:00,58.371354524707236,59.19070354538107,58.361480717344364,58.657630920410156,588100
2021-08-09 00:00:00-04:00,58.66750409109459,58.80570726664186,58.282508454711746,58.3121223449707,176300
2021-08-10 00:00:00-04:00,58.52930485282967,58.57866259516627,58.262768525306775,58.49968719482422,291400
2021-08-11 00:00:00-04:00,58.54905077190656,58.805713300579384,58.17392513853443,58.24302673339844,278500
2021-08-12 00:00:00-04:00,58.243028293691374,58.4404630410582,57.3447037706392,57.532264709472656,660300
2021-08-13 00:00:00-04:00,57.71982971909472,57.81854521042252,57.14726932528057,57.31509017944336,309400
2021-08-16 00:00:00-04:00,57.13738832391234,57.17687225341797,56.59444569423268,57.17687225341797,308600
2021-08-17 00:00:00-04:00,57.13738954257798,57.71981987993962,56.831365546420514,57.68033218383789,298900
2021-08-18 00:00:00-04:00,57.74943668116642,58.06533073440136,57.33482714845338,57.84815216064453,348000
2021-08-19 00:00:00-04:00,57.561871051079606,58.558910868892596,57.384180189963814,58.42070770263672,565700
2021-08-20 00:00:00-04:00,58.470070343736566,60.089028311278845,58.460200302070454,59.92121124267578,488900
2021-08-23 00:00:00-04:00,59.723770176456064,59.723770176456064,58.09493857443303,59.02288055419922,738000
2021-08-24 00:00:00-04:00,58.647761903077985,59.11173294762855,57.98635989687154,58.3812255859375,560500
2021-08-25 00:00:00-04:00,58.26276076732964,58.62801253089064,57.907379044619965,58.015968322753906,360600
2021-08-26 00:00:00-04:00,57.996235575512294,58.0357232779831,56.57471217835436,57.45329284667969,734100
2021-08-27 00:00:00-04:00,57.344704731335185,57.47303788413677,56.76227428801063,57.06829833984375,422200
2021-08-30 00:00:00-04:00,56.88072359156286,57.63097475854095,56.76226426837043,57.058414459228516,392400
2021-08-31 00:00:00-04:00,57.10777178331093,58.598400299519746,56.65367457623238,56.79187774658203,796100
2021-09-01 00:00:00-04:00,57.02880015700568,57.769177511667905,56.65367457623238,56.79187774658203,773700
2021-09-02 00:00:00-04:00,56.74251718966847,57.157130445867644,56.051497606505684,56.51546859741211,732400
2021-09-03 00:00:00-04:00,56.51546970086494,56.51546970086494,55.53816996526327,56.13047409057617,622500
2021-09-07 00:00:00-04:00,56.130469982284914,56.64379868034976,56.03175075241462,56.05149459838867,773600
2021-09-08 00:00:00-04:00,56.199581536399606,57.41380003619048,56.160093837441956,56.76226806640625,461400
2021-09-09 00:00:00-04:00,56.268680594890036,56.65367622801863,54.88664131959111,54.975486755371094,1609000
2021-09-10 00:00:00-04:00,55.0149716359675,55.281507929661686,54.6299760225494,54.69907760620117,1362900
2021-09-13 00:00:00-04:00,54.74843573646137,55.172919048095,54.146261561085566,54.669464111328125,1063000
2021-09-14 00:00:00-04:00,54.679344998794036,55.982409080883286,54.679344998794036,55.39997863769531,746800
2021-09-15 00:00:00-04:00,55.32100435329965,55.32100435329965,54.442423709031075,55.01498031616211,1049800
2021-09-16 00:00:00-04:00,54.75830623840706,55.636886697355656,54.64971696536781,55.528297424316406,664500
2021-09-17 00:00:00-04:00,55.29138502508442,55.85407533851165,54.83728777007727,55.242027282714844,1728500
2021-09-20 00:00:00-04:00,54.66946955706091,55.67638329664919,54.65959574933951,55.62702178955078,560300
2021-09-21 00:00:00-04:00,55.63689462013998,56.30817043474278,55.5875368796627,56.199581146240234,530100
2021-09-22 00:00:00-04:00,56.23905606402565,57.11763644841921,55.883674388146595,56.91033172607422,636000
2021-09-23 00:00:00-04:00,56.96957033084609,57.621102271965256,56.880724894977384,57.157135009765625,733600
2021-09-24 00:00:00-04:00,57.15713084333621,57.19661477192432,56.46611125536811,56.48585510253906,301500
2021-09-27 00:00:00-04:00,56.36739233326742,56.54508319304125,56.09098600284315,56.16008758544922,519500
2021-09-28 00:00:00-04:00,55.84420131104288,55.893559053218425,54.778059770184626,54.866905212402344,608200
2021-09-29 00:00:00-04:00,54.68920756528829,55.17291865085066,54.62010598163653,54.69907760620117,483100
2021-09-30 00:00:00-04:00,54.590489152169866,54.975484771404666,54.15613579611721,54.235107421875,634600
2021-10-01 00:00:00-04:00,54.2943363446132,54.39305181348372,53.36639813366752,53.741519927978516,475000
2021-10-04 00:00:00-04:00,53.46512349123224,54.06729775367791,52.70500218992822,53.2676887512207,495100
2021-10-05 00:00:00-04:00,53.25780041109922,53.98830380268305,53.25780041109922,53.613182067871094,303400
2021-10-06 00:00:00-04:00,53.45525041074863,53.92909150039339,53.08012480262203,53.800758361816406,541600
2021-10-07 00:00:00-04:00,54.413364723252336,55.2038250556607,54.38372363866583,54.53193283081055,565100
2021-10-08 00:00:00-04:00,54.54181440026554,55.539769839328294,54.46276648430978,55.09513473510742,421300
2021-10-12 00:00:00-04:00,55.25322417675818,55.25322417675818,54.107055834255256,54.492408752441406,464400
2021-10-13 00:00:00-04:00,54.551692867436536,55.33227406692005,54.45288674285899,55.20382308959961,1275100
2021-10-14 00:00:00-04:00,55.57929720080014,56.75510675355397,55.55953522060104,55.97452926635742,492200
2021-10-15 00:00:00-04:00,56.14249976058293,56.56737290665901,55.697864634548395,56.42904281616211,241900
2021-10-18 00:00:00-04:00,56.28083005497832,57.06141130470998,55.91524284745312,56.85391616821289,441000
2021-10-19 00:00:00-04:00,57.1009334835437,57.11081258864441,56.69582232859558,56.9131965637207,179100
2021-10-20 00:00:00-04:00,56.6563040044248,57.05153609357934,55.81644052648707,56.16226577758789,422800
2021-10-21 00:00:00-04:00,56.15238536207138,56.60689961555138,56.00417238979151,56.0338134765625,525500
2021-10-22 00:00:00-04:00,55.87571795774001,56.29071199304185,55.332276708198364,55.46072769165039,279300
2021-10-25 00:00:00-04:00,55.332268937568834,56.162253122400834,55.08524987981183,56.073326110839844,510200
2021-10-26 00:00:00-04:00,56.3697472829627,56.3697472829627,55.371791964778254,55.41131591796875,234600
2021-10-27 00:00:00-04:00,55.41133186634175,55.559541079645925,54.76908063438548,54.95681381225586,547400
2021-10-28 00:00:00-04:00,55.12478090803453,55.638581066412414,54.77895192126617,55.22358703613281,590600
2021-10-29 00:00:00-04:00,55.23346717796579,55.628695440018426,55.03585116233348,55.272987365722656,388700
2021-11-01 00:00:00-04:00,55.569415279679454,55.87571653421477,55.21370719254361,55.638580322265625,285400
2021-11-02 00:00:00-04:00,55.687980971431294,56.11285408273393,55.51012693557382,55.806549072265625,209000
2021-11-03 00:00:00-04:00,55.826314000529955,56.122736152885025,55.193945737049226,55.4903678894043,287600
2021-11-04 00:00:00-04:00,55.40144244341459,56.7946299914223,55.40144244341459,56.77486801147461,257200
2021-11-05 00:00:00-04:00,57.05152921491578,57.50604342419426,56.52784619454423,56.82426834106445,252000
2021-11-08 00:00:00-05:00,56.834147209218486,57.140452208253016,56.102969114741015,57.09104537963867,319400
2021-11-09 00:00:00-05:00,57.17009158744082,57.97043092587705,56.89343144765662,57.49615478515625,277500
2021-11-10 00:00:00-05:00,57.49616522680405,57.87163531985003,57.26890810367981,57.83211135864258,209900
2021-11-11 00:00:00-05:00,57.802466053612605,58.18781522422942,57.338068966350235,58.01984405517578,187000
2021-11-12 00:00:00-05:00,58.18781698583985,58.27674401015228,57.48628366582643,57.6147346496582,287600
2021-11-15 00:00:00-05:00,57.802469111886076,58.14829434247739,57.20962478252602,57.39735794067383,369300
2021-11-16 00:00:00-05:00,57.565321331695564,57.93091226225232,56.97247708253015,57.012001037597656,250600
2021-11-17 00:00:00-05:00,56.87367517316123,57.15033534068516,56.290709985012896,56.82426834106445,383400
2021-11-18 00:00:00-05:00,56.71559716251768,57.16022860785588,56.50809821625176,56.735355377197266,212500
2021-11-19 00:00:00-05:00,56.7056935035971,57.00211561492294,56.1721314416836,56.794620513916016,214400
2021-11-22 00:00:00-05:00,56.982357660177115,57.22937673191892,56.16225630198453,56.1820182800293,255600
2021-11-23 00:00:00-05:00,56.083207306978224,56.35987122505144,55.71762014323827,56.13261413574219,284700
2021-11-24 00:00:00-05:00,56.01404152500058,56.58712756197866,55.45083836132862,56.547603607177734,401200
2021-11-25 00:00:00-05:00,56.50808586111014,57.45664203449451,56.50808586111014,56.7254638671875,141300
2021-11-26 00:00:00-05:00,55.816432473520806,56.419155857164824,55.253225508508386,55.3125114440918,347500
2021-11-29 00:00:00-05:00,55.72750950546386,56.211664822345256,55.500248620481,55.737388610839844,513700
2021-11-30 00:00:00-05:00,55.510113569977506,56.142481647783086,54.176212391432045,54.522037506103516,1397800
2021-12-01 00:00:00-05:00,54.99631969265968,55.37178969414926,53.632773517195474,53.662418365478516,572100
2021-12-02 00:00:00-05:00,53.64267037208237,55.84608036207677,53.64267037208237,55.342159271240234,443700
2021-12-03 00:00:00-05:00,55.13465468564509,55.767022890479296,54.88763562005598,55.36191177368164,500500
2021-12-06 00:00:00-05:00,55.72750954426644,57.3479542103413,55.5891756844203,57.16021728515625,442400
2021-12-07 00:00:00-05:00,57.30842740344342,57.555446487078946,56.67605915241039,56.82426834106445,707800
2021-12-08 00:00:00-05:00,56.71557776897642,57.970431278757204,56.02392364609392,56.61676788330078,876300
2021-12-09 00:00:00-05:00,56.84403013112075,58.217455628495344,56.80450994247162,57.7827033996582,678300
2021-12-10 00:00:00-05:00,57.960561148917954,58.01984708950267,57.664138984419026,57.74318313598633,334800
2021-12-13 00:00:00-05:00,57.634491781446556,59.590882382544265,57.6246089077919,58.948631286621094,1109000
2021-12-14 00:00:00-05:00,58.38543451092229,59.52172387635264,58.14829451693938,58.513885498046875,1013600
2021-12-15 00:00:00-05:00,58.3459083271534,59.70945475987023,58.26686417831259,59.452552795410156,1029800
2021-12-16 00:00:00-05:00,59.76874188782834,60.91491033792074,59.71933505345591,60.23313522338867,976500
2021-12-17 00:00:00-05:00,60.23313348102246,62.327858059972385,60.23313348102246,61.329898834228516,1727300
2021-12-20 00:00:00-05:00,62.22905102300317,62.24881300324619,61.22121264588323,61.66584777832031,616600
2021-12-21 00:00:00-05:00,61.90297914781279,62.0511883251687,61.13227710255723,61.65596008300781,357000
2021-12-22 00:00:00-05:00,61.56703977610777,62.4167822854711,61.54727779646505,62.03143310546875,372900
2021-12-23 00:00:00-05:00,62.09071982974835,62.436545054839435,62.041316764622806,62.30809783935547,223000
2021-12-24 00:00:00-05:00,62.397024937423076,62.5057101731418,62.21917088739278,62.347618103027344,62700
2021-12-29 00:00:00-05:00,62.742854414218186,63.7210479864525,62.436549358586596,62.85154342651367,506800
2021-12-30 00:00:00-05:00,63.12819771965439,63.12819771965439,62.28833432556559,62.44642639160156,285300
2021-12-31 00:00:00-05:00,62.367381631535125,62.742851720834544,62.080842338671296,62.555118560791016,354700
2022-01-04 00:00:00-05:00,63.06891323382803,63.3159323135108,62.27844916347352,62.6539192199707,347900
2022-01-05 00:00:00-05:00,62.67368638632665,62.742851432825844,61.250857726498694,61.39906692504883,570000
2022-01-06 00:00:00-05:00,60.78597135796513,61.389183963997795,60.014648527379315,60.825523376464844,558800
2022-01-07 00:00:00-05:00,60.4991899604353,61.6166163895688,60.4991899604353,61.17162322998047,477800
2022-01-10 00:00:00-05:00,60.87496225890475,61.577060480265125,60.72662994859037,61.11228942871094,435600
2022-01-11 00:00:00-05:00,61.05296186909951,62.190162460313815,60.53874795175794,62.07149887084961,404400
2022-01-12 00:00:00-05:00,62.20005617578729,63.03070888502673,61.9132823633986,62.63515853881836,373000
2022-01-13 00:00:00-05:00,62.92193696608733,63.45592506871092,62.81316042428965,63.10982131958008,484900
2022-01-14 00:00:00-05:00,62.95159414915312,63.129591418793545,62.05172074030316,62.2989387512207,424900
2022-01-17 00:00:00-05:00,61.98250366171497,62.981262825051935,61.98250366171497,62.585716247558594,117200
2022-01-18 00:00:00-05:00,62.09128080606264,63.30758927867486,61.88361856792142,62.94171142578125,575200
2022-01-19 00:00:00-05:00,63.01092542333435,63.45591480819336,62.33849215753971,62.378047943115234,621400
2022-01-20 00:00:00-05:00,62.38794167709981,63.37681001653712,60.835412763534094,61.0925178527832,1585600
2022-01-21 00:00:00-05:00,61.92317159695947,62.654938631442846,60.82552293135831,60.93429946899414,580700
2022-01-24 00:00:00-05:00,60.81562676529229,61.1419563293457,59.66853541947098,61.1419563293457,552500
2022-01-25 00:00:00-05:00,60.90462779481985,61.28040021823037,60.093753041103255,60.71674346923828,407600
2022-01-26 00:00:00-05:00,61.06284528971517,61.804499281088226,60.578296355562635,60.74640655517578,686800
2022-01-27 00:00:00-05:00,61.052961635985184,63.78224681672596,60.59807762898882,62.2989387512207,910300
2022-01-28 00:00:00-05:00,62.21982644914862,63.762471949483505,62.081384968214,63.67346954345703,522900
2022-01-31 00:00:00-05:00,63.3075862126922,65.01833820285466,63.03070701416089,64.86011505126953,618900
2022-02-01 00:00:00-05:00,64.9194668530603,65.11723829175561,63.6833764999727,65.07768249511719,537100
2022-02-02 00:00:00-05:00,65.26556448614436,66.27421079953376,65.05790223175524,65.21611785888672,631100
2022-02-03 00:00:00-05:00,64.93922527992451,66.03687385166698,64.49423587818889,65.53254699707031,419400
2022-02-04 00:00:00-05:00,65.28534330752782,66.45221287649923,64.98868615612625,66.15555572509766,381700
2022-02-07 00:00:00-05:00,66.14564181429635,66.40275062474603,64.91944275171892,65.0578842163086,508800
2022-02-08 00:00:00-05:00,65.48310464354513,66.71919463592708,65.02822443168793,66.52141571044922,567500
2022-02-09 00:00:00-05:00,66.84774077160714,67.8860593129925,66.72908096881618,67.49050903320312,773100
2022-02-10 00:00:00-05:00,67.29274415464648,67.63884785365197,65.7599895018432,65.79954528808594,687800
2022-02-11 00:00:00-05:00,65.86876506737434,66.05665316316383,63.74268874092245,63.88113021850586,924900
2022-02-14 00:00:00-05:00,63.44603838988995,63.94047444637789,62.902155709955025,63.001041412353516,1223700
2022-02-15 00:00:00-05:00,63.28781509399414,64.1876923362197,63.10981781226246,63.28781509399414,445300
2022-02-16 00:00:00-05:00,63.13947469388737,64.21734908000082,62.694485318713305,64.08879089355469,433400
2022-02-17 00:00:00-05:00,63.960244214136274,64.34590370837846,63.43614323706331,63.45591735839844,306100
2022-02-18 00:00:00-05:00,63.44602669656681,64.02945751433641,63.28780356629391,63.57457733154297,249800
2022-02-22 00:00:00-05:00,62.951590981103244,63.98990582025405,62.24949277077003,63.6932487487793,899500
2022-02-23 00:00:00-05:00,63.67346165669533,64.19756256167344,63.18891653344118,63.55479431152344,635300
2022-02-24 00:00:00-05:00,62.506590362350124,64.16789541543058,62.120930934357666,64.03934478759766,496300
2022-02-25 00:00:00-05:00,63.910797639973474,64.59312176619754,63.287810966787355,64.5535659790039,475300
